Date,UserName,Comment,Like
2025-02-12T13:33:15Z,@saya131,sebenar nya ada satu ras lagi yg paling kuat <br>fans jeki** 🗿🗿🗿,0
2025-02-12T13:29:45Z,@AnantaAdeirawan,Kabarnya Penonton segitu banyak 90% adalah mak mak jamaah pengajian mak nya Abidzar.. 😂😂,0
2025-02-12T13:29:30Z,@ichalsabiel7543,"permasalahan nya sangat sederhana, Aktor nya kurang media training<br>dah itu aja sih wkwkwk, janganlah bawa-bawa bapak-emaknya, warna kulitnya dan lain-lain",1
2025-02-12T13:29:25Z,@novalinoananda8388,Hal yang PALING BODOH DALAM MARKETING ADALAH &quot;MEMUSUHI TARGET MARKET ELU&quot;,0
2025-02-12T13:28:56Z,@Adela_21,Ngelantur ampe takut gitu pas bilang kpopers fanatik 😂,0
2025-02-12T13:28:52Z,@heavenly.potion8467,Opening Abosolute Cinema 😂,1
2025-02-12T13:28:35Z,@willbeanything,"gue yakin seandainya tu abidzar bisa aja jaga omongan selamet tuh film,secara series nya aja udah punya nama gede😅",1
2025-02-12T13:28:29Z,@helloayt,"Palkon ini jangan lagi&quot; Dah adaptasi film kek gini apalagi webtoon Korea, udah budaya beda, culture nya juga beda. Jangankan webtoon Korea, ini webtoon yg bikinan orang indo aja jadi sampah. Contohnya kaya pasutri gajee",0
2025-02-12T13:27:08Z,@evannokizuki,"Abidzar pengen kek sabans kali, power ranger yang adaptasi sentai tapi ada ranger og power ranger nya😂",0
2025-02-12T13:26:37Z,@achmadadzka7534,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=1077"">17:57</a>😂 mewakili",1
2025-02-12T13:25:18Z,@suryaleebagaskara5443,menurutku krna dia kurang cukup ganteng dan cute buat songong.,0
2025-02-12T13:24:15Z,@glccmycecil,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=775"">12:55</a> wkwkwk stuju kenapa ya film romance indo suka cringe",0
2025-02-12T13:23:29Z,@azizzakaria5021,"Ini orang backgroundnya apa sih ges, kalo bikin opini kayak offense banget?",0
2025-02-12T13:22:18Z,@helloayt,"Orang ini, ga paham konsep remake film atau adaptasi film 🤣 dongoo banget asli, kaya suruh ngambil peran spiderman yg kaya di komik, dia malah bikin spiderman versi sendiri",0
2025-02-12T13:21:31Z,@Z3XM,"Intinya mah harus professional sih dalam Industri ini, jangan terbawa emosi 😅",0
2025-02-12T13:18:28Z,@dunstudy,Ini Jelas tidak suka dengan aktornya,0
2025-02-12T13:17:57Z,@jajakapreneur2490,Kalau nonton beberapa wawancara sebenarnya Ariel tatum juga pernah ngomong juga.. bedanya dia cantik aja..,0
2025-02-12T13:17:03Z,@rigormortis6969,5. Jangan remehkan buzzer pemerintah 😂,0
2025-02-12T13:16:47Z,@bagasinka9471,Next masalahnya fix bagian weebu,0
2025-02-12T13:16:09Z,@yoo.2026,"Banyak pelajaran yang bisa kita petik dari kejadian ini, semoga kedepannya tidak terjadi lagi hal-hal yang seperti ini. Btw suka banget gua sama semua penjelasan lu dari awal sampai akhir bang ^^",1
2025-02-12T13:14:21Z,@H0MIXIDEE5555,"Bang, bahas captain america ga si🤤😋",0
2025-02-12T13:14:18Z,@ijarmotret2062,banggg captain americaa bangg jgn lupaa yaa wkwk,0
2025-02-12T13:14:14Z,@hahahihi7589,"Ga pernah suka film remake buatan Indonesia, apalagi yg di remake film korea.. karena korea terlalu tinggi kasih standar dr segi akting, karakter, alur cerita nya dan selalu melekat bgt jd udah pasti jd tim mendang mending so mending nunggu aja di OTT 😂",0
2025-02-12T13:14:03Z,@imyourdad8049,produsernya auto nangis darah wkwk,0
2025-02-12T13:13:23Z,@alwihamzah2556,Bang kapan review petaka gunung gede,0
2025-02-12T13:12:18Z,@faisalcsat3301,"Seneng Bgt Sy dengarnya <a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=440"">7:20</a> on point Bgt sich...🎯🎯🎯",7
2025-02-12T13:11:57Z,@ameliapratiwi2783,"CANCEL CULTURE IS REAL, MAN... Jangan main main !!",0
2025-02-12T13:11:35Z,@imammfahmii,Aktor baru langsung blunder parah. Kelar sudah😂😂,0
2025-02-12T13:11:29Z,@afiyahevy1133,Kenapa yg laki aja yg di boikot..yg perempuan kan juga bilang yg sama😢😢😢😢..kenapa yg perempuan ngga di boikot,0
2025-02-12T13:11:14Z,@DedySetiadi-t8m,Mirip karakter di animasi tekotok bapak atitude nolll 🗿🗿,0
2025-02-12T13:11:14Z,@Dela_150,Harusnya sih sebagai publik figur bisa lebih ngejaga sikap bukan malah mempertahankan egonya sendiri😅,0
2025-02-12T13:11:06Z,@Adlyt8,"Saat teaser keluar, sebenernya tertarik untuk nonton karena mau liat gimana remake dibuat dengan lebih memadukan unsur budaya Indonesia. Sayangnya melihat betapa buruk public speaking pemain utama, langsung males.",0
2025-02-12T13:10:41Z,@LinduPandan,mulutmu harimau mu,0
2025-02-12T13:10:05Z,@mochachoo,"kata abi kalo ga suka gausah ditonton, yaudah sya ga nonton mending reread manhwanya",0
2025-02-12T13:09:49Z,@indahyastamifanbase9033,"Di indonesia ada 3 fanbase besar<br><br>1.wibu melonjak 55%<br>2.kpoper 30%<br><a href=""http://3.fan/"">3.fan</a> bola 13%<br>4 lainnya 2%<br><br>Itu total dari penduduk 280 juta warga net indonesia",1
2025-02-12T13:09:40Z,@gwenjina9047,"bang keren banget editannya, ngedit pake apa bang?",0
2025-02-12T13:09:34Z,@katieang8155,"Ini semua krn attitude Abidzar   bukan soal fans fanatik. Dalam dunia perfilman mah udah biasa apalagi yg adaptasi/remake kalo ga sesuai fisik pemain pastinya akan dikomplain. Nah, ini bukannya introspeksi diri tapi nambah blunder ya nambah kebencian fans. Kalo seandainya Abidzar lebih humble, fans juga bakal apresiasi usaha dia memerankan karakternya terlepas dari ketidak sesuaian fisiknya dgn karakter dari versi asli",0
2025-02-12T13:08:48Z,@yukaririnn,"K-Drama ini juga sebenernya adaptasi dari manhwa nya dengan judul yang sama kalau pada belum tau dengan nama yang sama, &quot;A Business Proposal&quot;. Jadi gak heran kalau banyak yang marah, mungkin bukan cuman yang suka K-Drama nya aja, tapi juga fans manhwa nya",0
2025-02-12T13:08:32Z,@aleluve13,Pangsa Pasar 🙏,0
2025-02-12T13:08:12Z,@danielherureyvaldi433,Mulutmu harimaumu wkwk rasakan dan alami kosekuensi resikonya utk reputasi karir lu kedepan… lu berhadapan dengan fans yg fanatik.. namanya fanatik itu karakternya gabisa di ajak ngbrol karna udh subjektif fanatik itu.. lah ini malah statement begitu wkwk.. dewasalah broo.. kepala batu di industri hiburan hanya untuk yg udh legend n star.. yg punya banyak prestasi lah lu apaan wkwk… banyak gaul lah dibanyak lingkungan biar bisa adaptif dilingkungan manapun di tempat manapun dan bisa nempatin diri kontrol diri.. kesulut sama fans fanatik dan akhirnya sumbu pendek wkwk.. alhamdulillah lu sadar yg lu lakuin salah… minta maaf dsb.. jaga sikap n ucapan ketika udh jadi publik figur.. gabisa lu pengen org ngertiin lu wkwk.. pelajaran buat semua.. dari kejadian abidzar ini…goodluck sama karir lu kedepan hehe,0
2025-02-12T13:06:53Z,@cokadi2866,Ngapain 6 bang mending 2 atau 3 rating di imdb aja 1,0
2025-02-12T13:05:43Z,@DZULUMAT66,KASIHAN YONO,0
2025-02-12T13:04:02Z,@mr.x6405,"ini dia jawaban dari reza lagi/Vino lagi, noh dikasih yang beda malah kaya gitu 😂",0
2025-02-12T13:02:53Z,@KangPhotoSipil,petaka gunung gede bang udah 1 jt penonton,0
2025-02-12T13:02:50Z,@anibong8286,"gak pinter menjawab dengan diplomatis, bisa perang nih org kalo jd pemimpin negara <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",0
2025-02-12T13:00:25Z,@angelagustin41,"Salahnya itu sikap, ucapan, dan cara dia menanggapi penonton 😂😂 Ko dia dngan egonya tinggi sekali. Jadi sikap sombong sekali saudara abidzar kuu...😂 Haduh sudahlah... Semoga kau tobat segera mungkin. Sadar.. bahwa kamu tuh butuh customer sebagai penonton jika kamu mau diterima didunia perfilman sayang. Plis stop arogan say. Plis!!!!",0
2025-02-12T12:59:57Z,@rahantennovipahlawan,"Tiap gw buka youtube, video2 lu selalu nongol bang, sebel gw. Lama2 gw subscribe juga nih 😂",0
2025-02-12T12:59:34Z,@Carissakha,Apa yang diharapkan dari orang yang bangga dirinya ga lulus sma karna males bang? Wkwkwk,1
2025-02-12T12:57:39Z,@fathurrohman-w6u,"60/100 dari ngelantur,sebuah anugrah tersendiri untuk Falcon. Biasanya score 70/100 ajah udah masuk Rekomendasi. Biasanya kalo horor udah 50/100 pasti😂😂😂😂",0
2025-02-12T12:57:37Z,@mamanofficial4816,Aq lbh suka nonton film india,0
2025-02-12T12:57:30Z,@ririssaputra8731,Kpoppp apalah apalah g suka ah gelayyy,0
2025-02-12T12:56:47Z,@johanliong9289,kirain judulnya My Stupid Boss 4,0
2025-02-12T12:56:33Z,@ririssaputra8731,Lah drakorrr,0
2025-02-12T12:56:15Z,@hi-ann,"Aku masalah banget pas dia seolah-olah ogah nonton versi aslinya, bukan karena dia gak nonton yah meskipun sebenarnya masalah juga. Tapi, sikap dia mines banget. Emang gitu yah? Padahal mah, aku sebenarnya suka loh sama tu orang sampe kemarin sebelum kejadian aku fllow dia di insta, gegara dia nyinggung &quot;fanatik&quot; kdrama itu.. gak deh, langsung ku unfllow, auto cut off.. !<br><br>Nyebelinnya lagi, bukannya minta maaf sama kalimat dia, malah nantangin. Kentara bgt batunya.",1
2025-02-12T12:55:37Z,@kakumeidash,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=20"">0:20</a> jangan lupa don&#39;t messed with &quot;gamers&quot; juga bang. <br>influencer ternama; bapak m4ri0 tangguh dulu uda pernah kena getahnya pas nyoba2 nyenggol gamers bang.<br>bahkan saat ini, industri film aja udah dikalahin sama industri video game bang..",2
2025-02-12T12:55:35Z,@Agen.Raccoon,belakangan intro ngelantur sangat keren👍,0
2025-02-12T12:52:31Z,@Ezr_tvkah,Adaptasi Drakor kenapa jadi Macem adaptasi Film Prindapan? 😂. <br>Fix....salah casting ini mah! <br>abijar cocok kalo meranin adaptasi kabhi kushi kabhi gam😅.,0
2025-02-12T12:52:29Z,@KangPhotoSipil,dasar fans ribet😂😭,0
2025-02-12T12:51:27Z,@Alternativeboy123,"Dulu waktu gw ada drama pentas buat ujian sekolah dan gw meranin tokoh utama sejarah suatu kota, gw sebenernya pendatang di kota itu dan gak tau sama sekali soal tokoh itu, terus gw research di internet berhari-hari setiap latihan karena gw tahu yang nonton gw nanti udah tahu tentang karakter yang gw mainin sedangkan gw gak tau sama sekali, setelah sebulanan latihan gw berhasil paham karakternya dan pas tampil berhasil dapet pujian dari guru gw. Dan sebenarnya ada sedikit improvisasi yang gw lakukan di karakter yang gw mainin tapi gw gak mengkhianati sumber aslinya, yang pasti jaga sikap dengan penonton yang akan menontonmu, karena jika kamu mendapat peran besar maka tanggung jawabmu juga besar.",54
2025-02-14T10:24:23Z,@p4n23r,"Itu kalo anda mau belajar? Lha A, lulus aja kagak, paket c. Maunya instan.....",0
2025-02-12T12:50:31Z,@Engene42bunnies,"Betul, Bang. Abizhar sebenarnya msh bisa dibimbing klo Falconnya benar. Masalahnya, Falcon jg blunder. Dia pikir bisa jd noise marketing. Padahal....",1
2025-02-12T12:50:03Z,@Gungdhaime,"karena rame gua penasaran liat interview abidzar, ternyata emang abidzar setolol itu cok, padahal marketnya kan orang yang demen Korea, kalo gua sih nggak masalah karena nggak demen Korea, dia mau ngomong apa jg gak peduli karena bukan gua target pasarnya.",0
2025-02-12T12:49:58Z,@herchannel1355,"Dia terjebak dalam situasi utk please fans kpop dn kdrama yg mostly perempuan.....hrs menyenangkan mrk, hrs bilang iya. Dn mereka anti kritik. Utk kali ini abidzar kudu tahu posisi, dia ga paham kdrama or kpop fans itu hidup dlm bubble mereka sendiri. Kalo ga suka jgn terlibat sm hal2 berbau korea. <br>Kalo gw mau subjektif, karakter asli si cowo ga istimewa, lempeng dn biasa aja. Dn harus terima, ini versi indonesia, masa ngarepin wajah ky org korea.",1
2025-02-12T12:49:45Z,@MarvelGabrielleTan3656,bang review captain america brave new world,0
2025-02-12T12:49:33Z,@Airlangga7Foldism,yg nonton 6.900 tapi yg kasi rating di imdb 20.000 😅 yg review sampe bikin 3 akun bjir,0
2025-02-12T12:49:20Z,@misajohannesmayaut,Artis kemaren sore jaman now emang banyak tingkah. Coba bukan anak mendiang uje ga bakal laku tuh anak,0
2025-02-12T12:47:46Z,@rubiho2906,"Gua tiap ada film baru, baik dalam dan luar negeri pasti sempetin nonton, seminggu 3,2, atau minimal sekali ke bioskop.<br>Cuma 1 jenis film yang gua ga bakal tonton, FILM REMAKE, <br>Bagi gua menonton itu harus ada kejutan nya, harus nyaman ikutin jalan ceritanya, bisa bikin gua mikir, bisa bikin gua belajar. Dan gua mau duit yg gua bayar itu sebagai penghargaan atas kreativitas si film maker.<br>Kenapa film remake gua ga tonton? Simple, gua udah tau cerita asli nya dari film atau series original nya, jadi nonton film remake itu kaya dengerin cerita yg lu sendiri udah tau ceritanya.",1
2025-02-12T12:46:48Z,@westthekid9997,"Gue jujur yg emang gamau nonton krna emang boycot sorry gue kdrama fans, tpi gue gamau judge film ini krna klo film ini udh muncul di streaming platform gue mau nonton untuk give it a try. Tpi pas liat review ini wkwkw trnyata plot film nya juga sampah 😀",0
2025-02-12T12:46:40Z,@urdarlingwannabe337,Review film Secret : Untold Melody bang,0
2025-02-12T12:46:25Z,@hif3llass,"Yang paling kocak dr si Abizar tuh ego nya sih.. kan dia ngatain kita2 fans fanatik nih, berarti tau fanatik tuh apa? Harusnya dr sana lu jaga sikap, justru krna fanatik itu kita lebih sensitif dan lebih condong kearah ngejudge.. gue juga akui kok emg K-lovers tuh banyak yg fanatik.. seharusnya dr sana lu manfaatin bukan malah di gunjing, blunder sekali soal ga nonton pun udh fatal.. eh lu lanjutin pake ngatain dan bilang gausah nonton. Boss, ga semata2 Korea sefamous sekarang kalo culture mereka ga mendewakan netizennya.. artis mereka aja jaga sikap mampus2an, tzuyu aja minta maaf krna ngibarin bendera negara dia sndiri. Sebegitunya netizen sana.. dan otomatis culture kaya gitu pasti kebawa2 ke fans lainnya diluar knetz. Lu sbg seorang aktor, artis atau seseorang yg berhubungan langsung dgn netizen sbg konsumen harusnya riset, mendalami, dan berdedikasi.. duit kita juga ga semata2 dikasih cuma2 Abizar.. K-lovers tuh royal tapi kalo kelakuan lu kek gada attitude gini mah najis ngasih 1rb rupiah juga 🙄",0
2025-02-12T12:46:12Z,@AriefAri-dn5wz,Wkwkwk...pelajaran...adaptasi dari luar bisa2 boncosssss ..udah bikin karya sendiri aja....kreatip dikit napa...😅😅😅😅,0
2025-02-12T12:45:55Z,@GaleryGabut32,Padahal yg ngomong pertama Ariel tatum sendiri,0
2025-02-12T12:45:54Z,@BukaLapak-zb1pi,"Yang salah bukan abidzar, yang salah yang nyaranin dan iyain abidzar jadi pemeran utama ..",0
2025-02-12T12:45:45Z,@Rajohard,Ketika kamu ingin menjadi karakter dingin dan cool tapi tidak mengaca dahulu.,1
2025-02-12T12:41:33Z,@nd.9194,"Sbenernya ada yang 1 hal lagi yang kontroversi, semua cast pada bilang mereka adaptasi dari webtoon nya buka drama Korea nya, versi webtoon dengan drama Korea berbeda contoh judulnya aja dah beda pekerjaan yg di webtoon dengan drakor nya jauh berbeda. Yang disini dari judulnya dari segi alur cerita dari judulnya aja mereka ngikutin drakor nya, tapi mereka tetep kekeh bilang klo mereka berdasarkan webtoon😂😂😂 itu lawak sih",49
2025-02-12T17:58:18Z,@ciao3981,Yg judul webtoonnya panjang bgt sampe lupa. Pdhl jelas ngikutin dramanya,3
2025-02-12T19:56:01Z,@LelianaSangShipper,"​@@ciao3981 judul webtoon nya gk panjang kok, namanya Office Blind Date. Pernah baca webtoon nya di kakao (dulu, klu skrng dah tutup) dan aslinya jg adaptasi dr novelnya dengan judul yg sama, ku baca di webcomic (dah tutup jg).<br>Jujur ku gk nonton drakor nya krn emang gk suka drakor dr dulu. Jd cmn tahu info ada drakor dr cerita temanku yg pencinta drakor 😂😂",0
2025-02-12T21:55:36Z,@nd.9194,@@ciao3981 nah makanya itu pas saat itu semua cast blunder sih,6
2025-02-16T16:56:16Z,@yelytaikaapriliana8331,sya gak nonton Drakor nya saya baca Webtoon nya,0
2025-02-26T15:06:16Z,@nd.9194,@yelytaikaapriliana8331  dari judul aja sdh pake judul drakor dan pekerjaan juga ngikutin drakor tapi bilang berdasarkan webtoon,0
2025-02-12T12:41:29Z,@ItsRamd,Rules ke 4😂,4
2025-02-12T12:41:01Z,@Kinanbunay,LET TIMOTHY COOK 😂😂😂,0
2025-02-12T12:40:08Z,@Sinner-ars,"tp gue bingung deh, kenapa produser pada berani ambil resiko adaptasi itu tadi, meskipun fanbase nya banyak, ya harusnya bisa memuaskan fanbase itu tadi, dan memuaskan fanbase tuh ga gampang lho",1
2025-02-12T12:40:01Z,@athaliapardede7554,Abdizar adalah Blake lively versi cowok lokal. Btw film it ends with us juga termasuk film kontroversi karena perseturuan Antara blake lively &amp; Justin baldoni yg mana Justin ini sebagai aktor &amp; director film it ends with us. Coba nonton it ends with us Pengantar tau reviewnya krn menurutku pribadi filmnya not bad but not good,0
2025-02-12T12:39:55Z,@Arlesimp34,Kira2 karir dia ini bakal hancur ngga ya?,0
2025-02-12T12:37:55Z,@togamejo0770,Mantap cellos 😂,0
2025-02-12T12:37:46Z,@ElvinaTirtadewiPradiza-tirta,Justru fans fanatiklah yang penasaran dan bikin rame gimana remakenya itu jadi hati hati kalau ngomong iya abidzar,0
2025-02-12T12:37:27Z,@Sinner-ars,"jujur aja 1 hal yang langsung gue pikirin pas denger kata &quot;ADAPTASI DARI&quot; ya harusnya berusaha semirip mungkin dengan karya aslinya, meskipun diubah dengan sedikit indonesia nya. blunder parah sih pas denger itu orang bilang &quot;bikin karakter sendiri&quot; ya mending bikin film terpisah aja, jangan adaptasi.",0
2025-02-12T12:36:32Z,@septohajo,"tambahin 1, jgn macem2 sama agama mayoritas. walaupun ngomong fakta bisa kena pidana",0
2025-02-12T12:36:31Z,@aminhambali9257,Setuju banget bang!👍👍,0
2025-02-12T12:36:10Z,@akustrimermicrobakteri315,gw gk bela siapa2 tapi mnurut gw abidzar lumayan blunder parah,0
2025-02-12T12:35:48Z,@rainbowfish1587,"Sebenernya gak papa juga sih kalo Abidzar atau aktor lain di film ini memilih buat gak melihat materi sumber dari karakter yang mereka peranin. Aku pribadi gak suka ketika remake sebuah film/TV show itu plek ketiplek kaya yang ori nya, kaya what&#39;s the point? Tapi yaampun dia butuh banget PR training, untuk perbaikin cara ngomongnya yang ceplas ceplos padahal dia masih terhitung aktor baru. Sebagai pembanding di bioskop juga lagi tayang film Nosteratu yaitu sebuah remake dari salah satu film horror pertama di dunia. Pressure dan skala nya pasti jauh lebih gede, dan aktor-aktornya juga skill nya gak kaleng-kaleng. Tapi kagak ada tuh aktor-aktor film Nosferatu yang ngomong &quot;kalo gak suka ya udah ga usah nonton toh ga di undang ke premiere juga&quot; atau ngerendahin fans horror yang fanatik sama film Nosferatu originalnya. Sayang banget kalo budget dan kerja keras yang udah dikeluarin sama ratusan orang buat suatu proyek kebuang gitu aja cuman gara-gara aktor yang ya.. kaya Abidzar 🥲",6
2025-02-12T12:35:46Z,@hazdlif,gw sih cuma kasian sm aktris aktor selain dia yg ada di film ini.. sedih kerja kerasnya harus sia2 ggr satu orang :&#39;(,1
2025-02-12T12:35:20Z,@aleazyva5143,Bener-bener public figure yang gak ngerti perannya 😢,0
2025-02-12T12:34:25Z,@fadhilah.ind0260,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=1118"">18:38</a> <br>Nahh yaitu perlu nya reset dan nonton drakornya, biar abijar tau bedanya gmna, dia kan jual filmnya bkn cuma kerja pulang beres.. ekspektasinya harus tau gmn.. klo gini jg dia gtau salahnya dmna.. <br>Sbg kdram lovers yg ga nonton filmny, jujur gw yakin filmnya masih bisa dinikmatin kok, apalagi ini produksi falcon, cuma ya udh males duluan aja wkwkw",5
2025-02-12T12:33:30Z,@Bang_Meong,"boikot aja nih orang jgn boleh main film lg, orang kok kepala batu",0
2025-02-12T12:32:57Z,@HuntingRunner_day,"Aku selaku pecinta series bisnis proposal, Melomance Dita Karang cs di LoVe Maeby cuma bisa tersenyum liat aktor remake BP yang ini...😲🤔 Meskipun ngg nonton tapi ngg tau konsep PH ngerimake story dg kolaborasi aktor tsb sorry to say🙏",0
2025-02-12T12:32:36Z,@fatmadiana-qe2ep,kok bisa di tiktok pada kasih rating 1000/10 😂😂,0
2025-02-12T12:32:26Z,@indahcahyarizki3601,Ini yang ngedit vidio ngelantur siapa si bagus banget meme nya pas aj sama omongan abangnya😂,0
2025-02-12T13:01:19Z,@pamomoi,"dia sendiri, dia ga ada editor",0
2025-02-12T12:32:19Z,@kindlywill56,"never in my life hating on the actor like this, I&#39;m disappointed really. Firstly,  I also disappointed with the casting when the poster came out but I also want to see if Indonesian can make a remake with a success (other than miracle cell) but no, after I watched his interview abt he said he doesn&#39;t need audience.. I try to remember if there&#39;s any actor/actress who don&#39;t need audiences.<br><br>And it&#39;s none. You know song joongki who married his Italian wife, he&#39;s crying when he found out his movie was not a success. Yes, the A-level actor like him also crying bcs he doesn&#39;t have an audience, so who do Abidzar think he is? Chungmuro level? Not even close.",1
2025-02-12T12:30:54Z,@shmawaddah,Lebih cocok bang timo yang jadi kang tae mo 🙂,0
2025-02-12T12:30:53Z,@FoxKingCh,"Ya contohnya kayak marvel mau buat film adaptasi comic tapi karakter di filmnya gak comic akurat aja di hujat habis habisan, lah ini malah buat karakter sendiri",0
2025-02-12T12:30:37Z,@FoxKingCh,"Ya contohnya kayak marvel mau buat film adaptasi comic tapi karakter di filmnya gak comic akurat aja di hujat habis habisan, lah ini malah buat karakter sendiri",0
2025-02-12T12:30:23Z,@saikou1991,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=316"">5:16</a> pantesan banyak reviewer lain pada bagus2in filmnya pas aku coba bandingkan",3
2025-02-12T12:30:19Z,@barululus9962,"Gua suka drakor, dan siapa sih org yg suka drakor yg ga tau a business proposal? Tapi sampai dia bilang, &quot;gue nonton, satu episode aja...&quot; gua ga masalah meski udah bisa nebak reaksi fans drama aslinya.<br>Lalu dia bilang lagi, &quot;gak usah nonton, masih banyak kok yg mau nonton filmnya... gak diundang premier juga kan...&quot; na ini nihh... egile luuu sengak bett sengakk<br>Dan ini juga yg buat gua ga jadi nonton filmnya karena secara pribadi gua merasa ga akan betah nonton film yg diperanin orang yg sengak begitu... bukan idealis itu, tapi emang sengak.",0
2025-02-12T12:30:03Z,@dim3022,ini alasan kenapa reza rahadian sering dipake,0
2025-02-12T12:29:59Z,@mochiriel,kasusnya sama kayak actornya Snow White,0
2025-02-12T12:29:50Z,@tobipahlevi3396,"Mantap, keren bang❤❤<br>Ditambah musik pembukanya, makin keren❤❤",0
2025-02-12T12:29:48Z,@permanadionisius8419,Si bocah star syndrome.. Dan si paling rebel.. 🤣,0
2025-02-12T12:27:52Z,@aiyulee6366,Rachel zegler Indonesia,0
2025-02-12T12:27:05Z,@Hanime_fun,Bang coba bahas trailer norma: antara mertua dan menantu 😊,0
2025-02-12T12:26:11Z,@SunSet-ej1uh,Resiko ambil titipan muhibin,0
2025-02-12T12:25:32Z,@Bumi-d1l,"Sutradara indo tukang remake, gk kreatif, minim otak",1
2025-02-12T12:24:47Z,@Sardengowrenk,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=35"">0:35</a> Beethoven virus wakakaka",0
2025-02-12T12:24:39Z,@macchan_936,Lagu openingnya apa pleasee???,0
2025-02-12T12:24:36Z,@BCScs09,HWKKKKK Kena cancel d awal carrier-ny 🤣🤣,0
2025-02-12T12:24:20Z,@amomenttoremember1877,Stop bikin film adaptasi. Mending bikin film original agar film indonesia bisa bersaing di dunia.,0
2025-02-12T12:54:07Z,@Bosssssssy,Rumah produksi gamau invest sama writer lokal.. mereka gamau ambil resiko<br>Maunha cuan cuan cuan 😂😂😂😂,0
2025-02-12T13:07:40Z,@amomenttoremember1877,@Bosssssssy   Ya semua pelaku bisnis pasti pengennya cuan. Saya malah senang dengan kasus ini. Biar PH trauma bikin film adaptasi dan mulai membuat film original🤣,0
2025-02-12T12:24:17Z,@NAHproject17,Pendakian Gunung Gede coba bang wkwkwkwk,0
2025-02-12T12:23:46Z,@nuraisyah099,"Lebih bagus filmnya aa refal hady yg baru bareng artis Malaysia 🙏<br><br><a href=""http://www.youtube.com/results?search_query=%23castberetika"">#castberetika</a>",0
2025-02-12T12:23:33Z,@ExtraLarge119,"Sudah terjadi didunia game kaget juga malah terjadi di Indonesia, btw falcon rugi berapa ini kalo diliat pemain2nya lumayan gede2 juga😂",0
2025-02-12T12:23:05Z,@ElvinaTirtadewiPradiza-tirta,"Karena fans drakor itu iye emang fanatik tapi gini loh kalau film remake itu bagus mereka juga bakal suka jujur contoh seperti miracle on 7 indonesia itu juga remake dari miracle on 7 korea buktinya mereka kpopers dan k&#39;drama juga suka kok nah bukti uda ada, jadi jgn nantangin mereka yang tadinya mau coba nonton jadi MALES OI",0
2025-02-12T12:22:46Z,@Rejaaar,Gokil intro nyaaa,3
2025-02-12T12:22:35Z,@RadenStudios,Ditunggu review film captain america nya bang 🗿,0
2025-02-12T12:22:25Z,@yossihitgskiikii,"Btw review Captain America Brave New World, mnrt sy mayan spt balik gaya Russo CA awal2, intense ceritanya dapet pembawaan karakter aksi ok meski sedikit kurang puas klimaxnya tp overall ok mnrt saya.",1
2025-02-12T12:22:21Z,@alfredohasuki421,"Ya namanya itu remake, live action, dsb itu sama kayak bikin thesis ada yang namanya referensi dalam hal ini remake referensi ya versi aslinya atau karena versi aslinya itu juga live action dr webtoon ya kalo mau versi yang bener2 orinya ya baca webtoonnya kalo bilang cuma nonton 1 ep trus katanya mau bikin karakter versi sendiri ya itu mah gatau diri 😂😂😂 bikin aja cerita sendiri ya boleh aja kalo improve tapi ga boleh melenceng jauh dari versi aslinya",0
2025-02-12T12:21:29Z,@pirki4893,"bayangin target audience lu udah niche, mostly fanatik, trus lu mengasingkan mereka. Udah gitu lu minta maaf cuma text polosan. bruh, bro kira dia game developer di taun 2024",0
2025-02-12T12:21:02Z,@jevaalexiana,"Mana katanya di cancel, itu masih ada yg nonton ampe 6900 lagi",0
2025-02-12T12:20:54Z,@klip123-p1w,"Kalian nggk tau yah? Sebelum kasus ini muncul, kamrin ada yg spill foto abidzar di X lagi pake kaos hitam tapi nggak pake celana, wkwkw.<br>Lagi coli 😮",0
2025-02-12T12:20:43Z,@BidadariCucit-cd3sl,"Udahlah di buat series adaptasi aja, supaya ceritanya gak nanggung.",0
2025-02-12T12:20:31Z,@Pannnpannnn,Ajig opening terkeren sejauh ini wkwkwkkwkwk,0
2025-02-12T12:19:54Z,@denygoso4595,"Seperti onepiece LA, pemerannya gak nonton dan gak baca manga. Tetapi mereka gak ngatain fans nya.",0
2025-02-12T16:31:48Z,@avys_is_me,"Mereka malah menyanjung para fans, dalam urusan pekerjaan, pencitraan itu hal paling penting apalagi buat public figure",0
2025-02-12T17:57:39Z,@denygoso4595,"@avys_is_me  bener, sehingga fans nya jadi respect.",0
2025-02-12T12:18:39Z,@andilayadi8538,"3 hal yang tdk boleh di senggol di Indonesia agama, sepakbola dan K-Popers",0
2025-02-12T12:18:21Z,@afk2510,wkwkwkw enak dengerin roastingnya ampe gw ulang2 nontonnya,0
